,product_id,product_name,product_type,product_colors,product_price,product_composition_shell,product_composition_pocket,scrapy_datetime
69,0875105029,Relaxed Jeans,men_jeans_relaxed,Light gray,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
69,0875105029,Relaxed Jeans,men_jeans_relaxed,Black,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
69,0875105029,Relaxed Jeans,men_jeans_relaxed,Denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
69,0875105029,Relaxed Jeans,men_jeans_relaxed,Dark denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
70,1114023003,Loose Jeans,men_jeans_loose,Denim blue,$ 44.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
70,1114023003,Loose Jeans,men_jeans_loose,Cream,$ 44.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Black/washed out,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Denim blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Dark denim blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Graphite gray,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Light denim blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Black,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Cream,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Denim blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Light blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Denim blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Dark denim blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Pale denim blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Dark blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Dark denim blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Black,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Dark denim blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Dark blue,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Pale denim grey,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
71,0811993039,Regular Jeans,men_jeans_regular,Dark denim gray,$ 29.99,"Cotton 98%, Spandex 2%",,2022-12-15 20:56:55
72,1024711002,Slim Jeans,men_jeans_slim,Black,$ 29.99,"Cotton 99%, Spandex 1%",Cotton 100%,2022-12-15 20:56:55
72,1024711002,Slim Jeans,men_jeans_slim,Light denim blue,$ 29.99,"Cotton 99%, Spandex 1%",Cotton 100%,2022-12-15 20:56:55
72,1024711002,Slim Jeans,men_jeans_slim,Light denim blue,$ 29.99,"Cotton 99%, Spandex 1%",Cotton 100%,2022-12-15 20:56:55
72,1024711002,Slim Jeans,men_jeans_slim,Dark denim blue,$ 29.99,"Cotton 99%, Spandex 1%",Cotton 100%,2022-12-15 20:56:55
72,1024711002,Slim Jeans,men_jeans_slim,Dark denim gray,$ 29.99,"Cotton 99%, Spandex 1%",Cotton 100%,2022-12-15 20:56:55
72,1024711002,Slim Jeans,men_jeans_slim,Dark blue,$ 29.99,"Cotton 99%, Spandex 1%",Cotton 100%,2022-12-15 20:56:55
72,1024711002,Slim Jeans,men_jeans_slim,Denim blue,$ 29.99,"Cotton 99%, Spandex 1%",Cotton 100%,2022-12-15 20:56:55
72,1024711002,Slim Jeans,men_jeans_slim,Black,$ 29.99,"Cotton 99%, Spandex 1%",Cotton 100%,2022-12-15 20:56:55
73,0993887007,Hybrid Regular Jeans,men_jeans_regular,Denim blue,$ 39.99,"Cotton 80%, Polyester 19%, Spandex 1%",,2022-12-15 20:56:55
73,0993887007,Hybrid Regular Jeans,men_jeans_regular,Denim blue,$ 39.99,"Cotton 80%, Polyester 19%, Spandex 1%",,2022-12-15 20:56:55
73,0993887007,Hybrid Regular Jeans,men_jeans_regular,Black,$ 39.99,"Cotton 80%, Polyester 19%, Spandex 1%",,2022-12-15 20:56:55
73,0993887007,Hybrid Regular Jeans,men_jeans_regular,Black/No fade black,$ 39.99,"Cotton 80%, Polyester 19%, Spandex 1%",,2022-12-15 20:56:55
73,0993887007,Hybrid Regular Jeans,men_jeans_regular,Dark gray,$ 39.99,"Cotton 80%, Polyester 19%, Spandex 1%",,2022-12-15 20:56:55
74,1008549003,Regular Jeans,men_jeans_regular,Light denim blue,$ 24.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
74,1008549003,Regular Jeans,men_jeans_regular,Denim blue,$ 24.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
74,1008549003,Regular Jeans,men_jeans_regular,Dark gray,$ 24.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
74,1008549003,Regular Jeans,men_jeans_regular,Dark blue,$ 24.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
74,1008549003,Regular Jeans,men_jeans_regular,Dark denim blue,$ 24.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
74,1008549003,Regular Jeans,men_jeans_regular,Black,$ 24.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
74,1008549003,Regular Jeans,men_jeans_regular,Light gray,$ 24.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
74,1008549003,Regular Jeans,men_jeans_regular,Light denim blue,$ 24.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
75,1074475002,Loose Jeans,men_jeans_loose,Light denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
75,1074475002,Loose Jeans,men_jeans_loose,Denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
75,1074475002,Loose Jeans,men_jeans_loose,Black,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
76,0971061006,Slim Tapered Cropped Jeans,men_jeans_slim,Pale denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
76,0971061006,Slim Tapered Cropped Jeans,men_jeans_slim,Light denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
76,0971061006,Slim Tapered Cropped Jeans,men_jeans_slim,Light denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
76,0971061006,Slim Tapered Cropped Jeans,men_jeans_slim,Dark denim gray,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
76,0971061006,Slim Tapered Cropped Jeans,men_jeans_slim,Denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
77,1063141001,Loose Jeans,men_jeans_loose,Denim blue,$ 44.99,"Lyocell 55%, Cotton 30%, Rayon 15%",Cotton 100%,2022-12-15 20:56:55
78,1018704003,Relaxed Pull-on Jeans,men_jeans_relaxed,Light denim blue,$ 24.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
78,1018704003,Relaxed Pull-on Jeans,men_jeans_relaxed,Denim blue,$ 24.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
78,1018704003,Relaxed Pull-on Jeans,men_jeans_relaxed,Black,$ 24.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
79,0993887001,Hybrid Regular Jeans,men_jeans_regular,Denim blue,$ 39.99,"Cotton 77%, Polyester 21%, Spandex 2%",,2022-12-15 20:56:55
79,0993887001,Hybrid Regular Jeans,men_jeans_regular,Denim blue,$ 39.99,"Cotton 77%, Polyester 21%, Spandex 2%",,2022-12-15 20:56:55
79,0993887001,Hybrid Regular Jeans,men_jeans_regular,Black,$ 39.99,"Cotton 77%, Polyester 21%, Spandex 2%",,2022-12-15 20:56:55
79,0993887001,Hybrid Regular Jeans,men_jeans_regular,Black/No fade black,$ 39.99,"Cotton 77%, Polyester 21%, Spandex 2%",,2022-12-15 20:56:55
79,0993887001,Hybrid Regular Jeans,men_jeans_regular,Dark gray,$ 39.99,"Cotton 77%, Polyester 21%, Spandex 2%",,2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Light denim blue/trashed,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Denim blue,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Black/washed,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Light denim blue,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Black washed out,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,White,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Black/washed,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Dark denim blue/trashed,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Black/trashed,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Dark blue/Trashed,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Dark blue/washed out,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Denim blue/trashed,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Black,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Denim gray,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Light denim blue/trashed,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Light denim gray/Trashed,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Gray,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Light denim blue,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Denim blue,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Light denim blue,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Black/patterned,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
80,0690449056,Skinny Jeans,men_jeans_ripped,Denim blue,$ 39.99,"Cotton 98%, Spandex 2%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
81,1025726003,Relaxed Jeans,men_jeans_relaxed,Light denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
81,1025726003,Relaxed Jeans,men_jeans_relaxed,Graphite gray,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
82,1044249001,Loose Pull-On Jeans,men_jeans_loose,Light denim blue,$ 44.99,"Rayon 50%, Lyocell 50%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
82,1044249001,Loose Pull-On Jeans,men_jeans_loose,Dark denim blue,$ 44.99,"Rayon 50%, Lyocell 50%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
83,1013317012,Hybrid Regular Tapered Joggers,men_jeans_joggers,Light denim blue,$ 39.99,"Cotton 78%, Polyester 21%, Spandex 1%",,2022-12-15 20:56:55
83,1013317012,Hybrid Regular Tapered Joggers,men_jeans_joggers,Denim blue,$ 39.99,"Cotton 78%, Polyester 21%, Spandex 1%",,2022-12-15 20:56:55
83,1013317012,Hybrid Regular Tapered Joggers,men_jeans_joggers,Dark denim blue,$ 39.99,"Cotton 78%, Polyester 21%, Spandex 1%",,2022-12-15 20:56:55
83,1013317012,Hybrid Regular Tapered Joggers,men_jeans_joggers,Black,$ 39.99,"Cotton 78%, Polyester 21%, Spandex 1%",,2022-12-15 20:56:55
83,1013317012,Hybrid Regular Tapered Joggers,men_jeans_joggers,Dark gray,$ 39.99,"Cotton 78%, Polyester 21%, Spandex 1%",,2022-12-15 20:56:55
83,1013317012,Hybrid Regular Tapered Joggers,men_jeans_joggers,Black,$ 39.99,"Cotton 78%, Polyester 21%, Spandex 1%",,2022-12-15 20:56:55
83,1013317012,Hybrid Regular Tapered Joggers,men_jeans_joggers,Dark blue,$ 39.99,"Cotton 78%, Polyester 21%, Spandex 1%",,2022-12-15 20:56:55
83,1013317012,Hybrid Regular Tapered Joggers,men_jeans_joggers,Black,$ 39.99,"Cotton 78%, Polyester 21%, Spandex 1%",,2022-12-15 20:56:55
83,1013317012,Hybrid Regular Tapered Joggers,men_jeans_joggers,Light denim blue,$ 39.99,"Cotton 78%, Polyester 21%, Spandex 1%",,2022-12-15 20:56:55
84,0971061002,Slim Tapered Cropped Jeans,men_jeans_slim,Pale denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
84,0971061002,Slim Tapered Cropped Jeans,men_jeans_slim,Light denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
84,0971061002,Slim Tapered Cropped Jeans,men_jeans_slim,Light denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
84,0971061002,Slim Tapered Cropped Jeans,men_jeans_slim,Dark denim gray,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
84,0971061002,Slim Tapered Cropped Jeans,men_jeans_slim,Denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
85,0927964001,Regular Tapered Crop Jeans,men_jeans_regular,Denim blue,$ 19.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
85,0927964001,Regular Tapered Crop Jeans,men_jeans_regular,Light denim blue,$ 19.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
85,0927964001,Regular Tapered Crop Jeans,men_jeans_regular,Dark gray,$ 19.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
85,0927964001,Regular Tapered Crop Jeans,men_jeans_regular,Steel blue,$ 19.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
85,0927964001,Regular Tapered Crop Jeans,men_jeans_regular,White,$ 19.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
85,0927964001,Regular Tapered Crop Jeans,men_jeans_regular,Black,$ 19.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
86,1051644001,Loose Jeans,men_jeans_loose,Denim blue,$ 44.99,"Lyocell 55%, Cotton 30%, Rayon 15%",Cotton 100%,2022-12-15 20:56:55
87,1044249002,Loose Pull-On Jeans,men_jeans_loose,Light denim blue,$ 44.99,"Rayon 50%, Lyocell 50%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
87,1044249002,Loose Pull-On Jeans,men_jeans_loose,Dark denim blue,$ 44.99,"Rayon 50%, Lyocell 50%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Black,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Light denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Dark denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Light denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Light denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Dark denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Pale denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Black,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Light denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Light gray,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Black,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
88,0875105016,Relaxed Jeans,men_jeans_relaxed,Dark denim blue,$ 39.99,Cotton 100%,"Polyester 65%, Cotton 35%",2022-12-15 20:56:55
89,0985197006,Slim Jeans,men_jeans_slim,Black,$ 19.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
89,0985197006,Slim Jeans,men_jeans_slim,Midnight blue,$ 19.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
89,0985197006,Slim Jeans,men_jeans_slim,Denim blue,$ 19.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
89,0985197006,Slim Jeans,men_jeans_slim,Dark denim blue,$ 19.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
89,0985197006,Slim Jeans,men_jeans_slim,Dark denim blue,$ 19.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
89,0985197006,Slim Jeans,men_jeans_slim,Light denim blue,$ 19.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
89,0985197006,Slim Jeans,men_jeans_slim,Dark gray,$ 19.99,"Cotton 99%, Spandex 1%","Polyester 65%, Cotton 35%",2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Black/washed out,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Dark denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Graphite gray,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Light denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Black,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Cream,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Light blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Dark denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Pale denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Dark blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Dark denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Black,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Dark denim blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Dark blue,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Pale denim grey,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
90,0811993034,Regular Jeans,men_jeans_regular,Dark denim gray,$ 29.99,"Cotton 99%, Spandex 1%",,2022-12-15 20:56:55
